44,화자,intent,subintent,question,answer,q_entity,a_entity,용어사전,지식베이스,교통
44,상담사,불편신고,버스번호,아 그렇군요 우선 선생님 불편을 드려서 정말 죄송합니다. 그러면 저희 선생님 지금 해당 오백삼번이라고 하셨나요,네,오백삼번,,,,교통
44,상담사,불편신고,위치,네 오백삼번 어제 내리거나 탑승한 곳이 어디세요,네 네,"오백삼번, 탑승",,탑승/승차,,교통
44,상담사,불편신고,위치,정류장 명이,음 제가 그러면 지도를 보고 한 번 버스정류장을 찾아야 될 것 같네요 잠시만 기다려 주시겠습니까?,정류장 명,"지도, 번, 버스, 정류장","정류장 명/정류장 명, 번/회, 정류장/정류장",,교통
44,민원인,불법주정차,,여기에 주차단속을 그 안한 거 주차단속하는 부서를 좀 바까주보세요 오늘 근무하는지 안하는지 모르겠는데 당직자는 있을거 아니예요,불법주정차 단속은 저희가 관할구청에서 업무를 하고 있구요,"주차, 단속, 주차, 단속, 부서, 근무, 당직자, ","불법, 주정차, 단속, 관할, 구청, 업무",단속/단속,,교통
44,민원인,배차간격,,거기 버스 도착 도착 시간 알수 있어요,너무 죄송한데 이제 저희가 안내를 해드릴수 있는 부분은 대구시에 속해있는 그 버스 도착안내를 해드릴수가 있습니다,"버스 도착, 도착 시간, ","안내, 대구시, 버스 도착안내",대구시/대구,,교통
44,상담사,배차간격,위치,혹시 지금 정류소 정류장 명이나 번호가 몇번입니까,거 거기가 그 용광중학교 앞인거 같은데,"정류소, 정류장 명, 번호, 번",용광중학교 앞,"정류소/정류장, 정류장 명/정류장 명, 번호/차량번호, 번/회","용광중학교 앞/위치/위치,",교통
44,민원인,전화번호,,그럼 몇번으로 전화해야 돼죠,번호가 공오사 육삼사에 삼천백번입니다,번,"번호, 공오사 육삼사, 삼천백번","번/회, 번호/차량번호",,교통
44,민원인,불법주정차,,여기 주차단속때문에 전화드렸는데요,아 그렇습니까 그 저희 그 실무자체는 해당 구청에서 업무하고 있는데요,주차단속,"구청, 업무",주차단속/주차위반 단속,,교통
44,상담사,불법주정차,위치,잠시만 주소지가 위치가 어느쪽입니까,여기 대 대구 중구 대신동이구요,"주소지, 위치","대구, 중구 대신동","주소지/주소, 위치/위치, 대구/대구","대구 중구 대신동/위치/위치,",교통
44,민원인,배차간격,,네 여기 지금 버스 안 와 가지고요 혹시 운행 안 하나 해서요,오백구번 운행하는 버스 회사 쪽으로 그 부분에 대해서 어떻게 된 건지 제가 한 번 더 확인 해 보겠습니다. 선생님,"버스, 운행","오백구번, 운행, 버스 회사",버스 회사/버스회사,,교통
44,상담사,배차간격,위치,아 그러세요 혹시 그 정류장 어느 쪽이십니까?,아 공일일 구일요,정류장,공일일 구일 ,정류장/정류장,"공일일 구일/위치/위치,",교통
44,상담사,배차간격,버스번호,혹시 몇 번이요 선생님,오공구요,번,오공구,번/회,"오공구/위치/버스번호,",교통
44,민원인,길찾기,,남구청 앞에서 가정법원에 좀 갈라카는데 버스가 거 여서 가는 거 있십니까?,그 신신정비공장 이 정류소에서 순환 삼번을 타고 두류역에서 오백이십칠번으로 이제 갈아타는 방법이 있고요 오백육십사번을 같은 정류소에서 탑승하신 다음에 안지랑네거리 투 정류장에서 오일팔로 갈아타서 그 용산역에 내려서 이동하시는 방법 등이 있습니다. 아니면 남구청네거리 원 정류소에서 사백오번을 타고 마찬가지로 용산역에서 하차하시는 방법이 있습니다. 근데 사백오번을 타면 시간은 조금 더 소요되는 것으로 확인되고 있습니다.,"남구청 앞, 가정법원, 버스","신신정비공장 이, 정류소, 순환 삼번, 두류역, 오백이십칠번, 방법, 오백육십사번, 정류소, 탑승, 안지랑네거리 투, 정류장, 오일팔, 용산역, 이동, 남구청네거리, 원, 사백오번, 시간, 소요","남구청 앞/남구청, 정류소/정류장, 순환 삼번/순환 삼번, 두류역/두류역, 오백육십사번/오백육십사번, 탑승/승차, 정류장/정류장, 소요/소요","남구청/출발지/위치,가정법원/도착지/위치,",교통
44,민원인,배차간격,,여 아가씨 여 내 삼 삼백사번 말이야 대원유치원 앞에 첫 차가 몇 시부터 있습니까?,네 기다려 주셔서 감사합니다. 예 조회를 해 보니까 어 보통 한 다섯 시 삼십분 경으로 확인됩니다.,"삼백사번, 대원유치원 앞, 첫차, 시","다섯 시, 삼십분 경","시/시, 다섯 시/다섯시, 삼십분 경/삼십분","삼백사번/버스번호/버스번호,대원유치원 앞/위치/위치,",교통
44,민원인,이동시간,,약령시까지 오는 시간이 보통 몇 몇 분 걸립니까?,지금 그 버스 삼백사번 탔을 때 소요 시간이 약 삼십 분 정도 확인됩니다.,"약령시, 시간, 분, ","버스, 삼백사번, 소요 시간, 삼십 분","약령시/약령시, 소요 시간/소요, 삼십 분/삼십분","악령시/도착지/위치,",교통
44,민원인,배차간격,,거 시간은 몇 몇 시 간격이 몇 시에 십삼분 간격으로 옵니까? 몇 시 간격으로 옵니까?,배차시간 간격은 십삼분입니다.,"시간, 시, 간격, 십삼분, 간격","배차시간, 간격, 십삼분","시/시, 배차시간/배차간격",,교통
44,민원인,배차간격,,그만 다섯시 오십오분 그 이후 차는 몇 시에 있습니까?,다섯시 오십오분 이후에는 여섯시 육분 뭐 여섯시 십사분 여섯시 이십칠분 뭐 이렇게 있습니다.,"다섯시, 오십오분, 이후, 차, 시 ","다섯시 오십오분, 이후, 여섯시 육분, 여섯시 십사분, 여섯, 시 이십칠분 ","다섯시/다섯시, 차/차량, 시/시, 여섯/여섯",,교통
44,민원인,길찾기,,버스 노선 좀 조회 할려구요,네 네 혹시 용산역에서 이호선을 승차를 하셔서 영남대 방면으로 반월당역에 하차를 하신 다음에 십삼번 출구로 나오셔서 약령시 건너 정류장까지 이동을 하신 다음에 건너정류장에서 사백일번 승차를 하셔서 신암육교 이 정류장에서 하차를 하시게 되면 평화시장까지 도보로 한 오분 정도 이동을 하시면 되는 부분이 있고요 지금 버스도 한번에 가는 버스가 있는게 아니라 한번에 가는 버스는 좀 시간이 오래 걸리는 부분이 있어서 환승을 하셔야 되는 부분이 있습니다.,"버스, 노선, 조회, ","용산역, 이호선, 승차, 영남대 방면, 반월당역, 하차, 십삼번 출구, 약령시 건너, 정류장, 사백일번, 승차, 신암육교 이, 정류장, 하차, 평화시장, 도보, 오분, 이동, 버스, 번, 버스 시간 환승","노선/버스노선, 조회/조회, 승차/승차, 반월당역/반월당, 정류장/정류장, 사백일번/사백일, 번/회",,교통
44,상담사,길찾기,출발지,아 네네 지금 출발지를 말씀해 주시겠습니까?,아 용산네거리 용산역 이번 출구에서,출발지,"용산네거리, 용산역 이번, 출구 ",,"용산네거리/출발지/위치,용산역 이번 출구/출발지/위치,",교통
44,상담사,길찾기,도착지,목적지는 어떻게 되십니까?,평화시장 앞이요,목적지,"평화시장, 앞 ",목적지/목적지,"평화시장/도착지/위치,",교통
44,상담사,길찾기,대중교통수단,지금 버스로만 이동을 하셔야 되는 부분이신가요,아니오 버스랑 지하철이랑 이렇게요,"버스, 이동","버스, 지하철",지하철/지하철,"버스/대중교통수단/교통수단,지하철/대중교통수단/교통수단,",교통
44,민원인,길찾기,,은하아파트 앞에서 그 뭐고 엠비씨 네거리 가는거 있나요,광명 은하아파트에서 구삼칠을 승차하셔가지고요 동대구역 건너 정류장에 하차하셔가지고 동대구역건너 정류장에서 팔백십사번,"은하아파트 앞, 엠, 비씨 네거리","광명 은하아파트, 구삼칠, 승차, 동대구역 건너, 정류장, 하차, 동대구역건너, 정류장, 팔백십사번","승차/승차, 정류장/정류장","은하아피트 앞/출발지/위치,엠비씨 네거리/도착지/위치,",교통
44,민원인,불편신고,,사구일 버스를 탔는데요 그 버스 종점가고 있는데 상인동 쪽이라고 종점가기전에 들리는 곳인데요 거기서 갑자기 머 옆에 있는 차로 갈아타라카면서 네 그래가꼬 그냥 갈아탔거든요 왜 탔는지 모르겠는데 헌데 그래서 환승이 안되서요 돈을 다 냈어요 그 친구랑 두명이 있는데 예 그래가지고 그거를 어떻게 머 받나 어떻게 신고를 하나 궁금해서요,음 그러세요 그 환불건 관련이면은 선생님 저희가 유페이먼트 쪽으로 전화하시면 확인이 가능한 부분인데요,"사구일, 버스, 버스 종점, 상인동, 종점, 전, 옆, 차, 환승, 돈, 친구, 신고","환불, 유페이먼트","버스 종점/종점, 종점/종점, 차/차량, 환불/환불","사구일/버스번호/버스번호,버스/대중교통수단/교통수단,",교통
44,민원인,불편신고,,예 그럼 신고는 어디서 하나요,그니까 여기 관련해서 선생님 고 환불건으로 문의를 한번 해보시면 될거 같습니다,신고,환불건,환불건/환불,,교통
44,민원인,불편신고,,아 그 아침에 버스가 너무 늦게 와가지고 좀 컴플레인 좀 걸라구요,아 그러셨습니까? 네 선생님 많이 불편하셨을 건데요 아 보통 이제 정류장에 고 정보안내기가 종점인 경우에는 이게 인제 보통 한 세 개 정류장이 이제 평균적으로 나오다 보니까 이게 잘 시간이 좀 안 맞는 경우가 좀 많기는 합니다. 그래서 혹시 여 저희가 버스회사로 고 인제 시정 좀 그 시간을 좀 잘 지켜 주시라고 직원 교육으로 전달을 해 드리는 거 괜찮을까요 선생님,"아침, 버스, 컴플레인","정류장, 정보안내기, 종점, 세개, 버스회사, 시정, 시간, 직원, 교육","컴플레인/불편신고, 정류장/정류장, 종점/종점, 버스회사/버스회사, 시정/시정","버스/대중교통수단/교통수단,",교통
44,상담사,불편신고,위치,예 종점 도착하는 곳인가요 아니면,종점에서 출발하는 곳이요,"종점, 도착, 곳","종점, 출발, 곳","종점/종점, 곳/군데","종점/위치/위치,",교통
44,상담사,불편신고,버스번호,출발하는 곳이에요. 예 선생님 정류장 이름 그 버스 번호가 몇 번이십니까?,육일팔이요 육백십팔번,"출발, 곳, 정류장 이름, 버스 번호, 번","육일팔이, 육백십팔번 ","곳/군데, 정류장 이름/정류장 명, 번/회","육일팔이/버스번호/버스번호,육백십팔번/버스번호/버스번호,",교통
44,상담사,불편신고,위치,예 정류장 이름이 정확하게 어떻게 됩니까? 선생님,어 그거는 지금 확인을 해 봐야 될 거라서 가서,정류장 이름,,정류장 이름/정류장 명,,교통
44,상담사,불편신고,위치,아 네 대곡에서 동오로 가는 버스 맞습니까?,네 네 맞아요,"대곡, 동오, 버스 ",,,"대곡/위치/위치,",교통
44,상담사,불편신고,위치,아 네 주공 대곡주공팔단지 건너편 정류장 여기가 맞나요,네 거기요,"주공, 대곡주공팔단지 건너편, 정류장",,정류장/정류장,"대곡주공팔단지 건너편/위치/위치,",교통
44,민원인,불편신고,,시내버스 안에서 너무 차에 냄새가 많이 나가지고 손님들이 얼마나 불편한지 저는 칠곡까지 가야 되는데 중간에 지금,,"시내버스, 안, 차, 냄새, 손님, 불편, 칠곡, 지금 ",,"시내버스/시내버스, 안/안, 차/차량, 손님/승객, 지금/지금","버스/대중교통수단/교통수단,",교통
44,상담사,불편신고,불편유형,선생님 무슨 냄새가 났다는 말씀이세요,그 왜 차에 이렇게 막 이렇게 차가 한참 그거 하면 왜 오래 된 차에서 왜 이거 그 경유 같은 거 타는 냄새나는 거,냄새,"차, 경유",차/차량,,교통
44,상담사,불편신고,위치,지금 하차하신 정류소 명이 혹시 어떻게 됩니까?,여기 경북대학교 서문 건너편이라고 적혀 있어요.,"하차, 정류소 명 ",경북대학교 서문 건너편 ,,"경북대학교 서문 건너편/위치/위치,",교통
44,민원인,분실물,,택시타고 거기 핸드폰을 들고 내려 가지고  택시 번호는 알아서 혹시 그 전화 기사님 전화번호 좀 조회 할 수 있을까 해서요,아 기사 전화번호는 확인이 좀 어려운 부분이구요 저희가 법인택시인지 개인택시인지 확인해서요 그 운송사업조합으로 확인해 드리겠습니다.,"택시, 핸드폰, 택시 번호, 전화, 기사, 전화번호, 조회","기사, 전화번호, 법인택시, 개인택시, 운송사업조합","핸드폰/휴대전화, 택시 번호/택시번호, 전화/통화, 전화번호/연락처, 조회/조회, 개인택시/개인택시","택시/대중교통수단/교통수단,휴대전화/분실물/분실물,",교통
44,상담사,분실물,차량번호,혹시 택시번호를 말씀해 주실 수 있겠습니까?,어 삼십 바 이공사팔이요,택시번호,삼십 바 이공사팔,택시번호/택시번호,,교통
44,상담사,분실물,개인법인,네 지금 확인이 좀 어렵네요 선생님 혹시 뭐 개인택시인지 법인택시인지는 보셨습니까?,,"개인택시, 법인택시",,개인택시/개인택시,,교통
